dataset_id,dataset_authors,dataset_year,dataset_doi,in_vivo,experimental_mean,number_of_shoulders,type_of_movement,active,posture,thorax_is_isb,thorax_is_global,thorax_is_isb_correctable,thorax_correction_method,thorax_origin,thorax_x_sense,thorax_x_direction,thorax_y_sense,thorax_y_direction,thorax_z_sense,thorax_z_direction,humerus_is_isb,humerus_is_isb_correctable,humerus_correction_method,humerus_origin,humerus_x_sense,humerus_x_direction,humerus_y_sense,humerus_y_direction,humerus_z_sense,humerus_z_direction,thoracohumeral_sequence,thoracohumeral_angle,thoracohumeral_usable,thoracohumeral_risk,clavicle_is_isb,clavicle_is_isb_correctable,clavicle_correction_method,clavicle_origin,clavicle_x_sense,clavicle_x_direction,clavicle_y_sense,clavicle_y_direction,clavicle_z_sense,clavicle_z_direction,scapula_is_isb,scapula_is_isb_correctable,scapula_correction_method,scapula_origin,scapula_x_sense,scapula_x_direction,scapula_y_sense,scapula_y_direction,scapula_z_sense,scapula_z_direction,humeral_motion,joint,parent,child,euler_sequence,origin_displacement,displacement_cs,displacement_absolute,displacement_correctable,displacement_correction_method,is_data_mean,shoulder_id,source_extraction,folder,dof_1st_euler,dof_2nd_euler,dof_3rd_euler,dof_translation_x,dof_translation_y,dof_translation_z,dof_translation_norm
#6,Henninger et al.,2020,"""10.1016/j.gaitpost.2020.07.020; 10.1016/j.jbiomech.2021.110266; 10.1016/j.gaitpost.2021.05.004; 10.1016/j.jbiomech.2022.111059""",True,biplane x-ray fluoroscopy,20.0,dynamic,True,sitting,True,False,,,IJ,+posteroanterior,,+inferosuperior,,+mediolateral,,True,,,GH,+posteroanterior,,+inferosuperior,,+mediolateral,,yxy,,True,False,,,,,,,,,,,False,True,kolz_GC_to_PA,glenoid center,+posteroanterior,,+inferosuperior,,+mediolateral,,frontal elevation,glenohumeral,scapula,humerus,yxy,GH,scapula,,,,False,5,authors table,Kolz et al 2020,GH_elevationPlane_elevationFrontal_5.csv,GH_elevationAngle_elevationFrontal_5.csv,GH_internalRotation_elevationFrontal_5.csv,GH_anttranslation_elevationFrontal_5.csv,GH_suptranslation_elevationFrontal_5.csv,GH_medtranslation_elevationFrontal_5.csv,
#6,Henninger et al.,2020,"""10.1016/j.gaitpost.2020.07.020; 10.1016/j.jbiomech.2021.110266; 10.1016/j.gaitpost.2021.05.004; 10.1016/j.jbiomech.2022.111059""",True,biplane x-ray fluoroscopy,20.0,dynamic,True,sitting,True,False,,,IJ,+posteroanterior,,+inferosuperior,,+mediolateral,,True,,,GH,+posteroanterior,,+inferosuperior,,+mediolateral,,yxy,,True,False,,,,,,,,,,,False,True,kolz_GC_to_PA,glenoid center,+posteroanterior,,+inferosuperior,,+mediolateral,,frontal elevation,glenohumeral,scapula,humerus,yxy,GH,scapula,,,,False,6,authors table,Kolz et al 2020,GH_elevationPlane_elevationFrontal_6.csv,GH_elevationAngle_elevationFrontal_6.csv,GH_internalRotation_elevationFrontal_6.csv,GH_anttranslation_elevationFrontal_6.csv,GH_suptranslation_elevationFrontal_6.csv,GH_medtranslation_elevationFrontal_6.csv,
#6,Henninger et al.,2020,"""10.1016/j.gaitpost.2020.07.020; 10.1016/j.jbiomech.2021.110266; 10.1016/j.gaitpost.2021.05.004; 10.1016/j.jbiomech.2022.111059""",True,biplane x-ray fluoroscopy,20.0,dynamic,True,sitting,True,False,,,IJ,+posteroanterior,,+inferosuperior,,+mediolateral,,True,,,GH,+posteroanterior,,+inferosuperior,,+mediolateral,,yxy,,True,False,,,,,,,,,,,False,True,kolz_GC_to_PA,glenoid center,+posteroanterior,,+inferosuperior,,+mediolateral,,frontal elevation,glenohumeral,scapula,humerus,yxy,GH,scapula,,,,False,7,authors table,Kolz et al 2020,GH_elevationPlane_elevationFrontal_7.csv,GH_elevationAngle_elevationFrontal_7.csv,GH_internalRotation_elevationFrontal_7.csv,GH_anttranslation_elevationFrontal_7.csv,GH_suptranslation_elevationFrontal_7.csv,GH_medtranslation_elevationFrontal_7.csv,
#6,Henninger et al.,2020,"""10.1016/j.gaitpost.2020.07.020; 10.1016/j.jbiomech.2021.110266; 10.1016/j.gaitpost.2021.05.004; 10.1016/j.jbiomech.2022.111059""",True,biplane x-ray fluoroscopy,20.0,dynamic,True,sitting,True,False,,,IJ,+posteroanterior,,+inferosuperior,,+mediolateral,,True,,,GH,+posteroanterior,,+inferosuperior,,+mediolateral,,yxy,,True,False,,,,,,,,,,,False,True,kolz_GC_to_PA,glenoid center,+posteroanterior,,+inferosuperior,,+mediolateral,,frontal elevation,glenohumeral,scapula,humerus,yxy,GH,scapula,,,,False,8,authors table,Kolz et al 2020,GH_elevationPlane_elevationFrontal_8.csv,GH_elevationAngle_elevationFrontal_8.csv,GH_internalRotation_elevationFrontal_8.csv,GH_anttranslation_elevationFrontal_8.csv,GH_suptranslation_elevationFrontal_8.csv,GH_medtranslation_elevationFrontal_8.csv,
#6,Henninger et al.,2020,"""10.1016/j.gaitpost.2020.07.020; 10.1016/j.jbiomech.2021.110266; 10.1016/j.gaitpost.2021.05.004; 10.1016/j.jbiomech.2022.111059""",True,biplane x-ray fluoroscopy,20.0,dynamic,True,sitting,True,False,,,IJ,+posteroanterior,,+inferosuperior,,+mediolateral,,True,,,GH,+posteroanterior,,+inferosuperior,,+mediolateral,,yxy,,True,False,,,,,,,,,,,False,True,kolz_GC_to_PA,glenoid center,+posteroanterior,,+inferosuperior,,+mediolateral,,frontal elevation,glenohumeral,scapula,humerus,yxy,GH,scapula,,,,False,9,authors table,Kolz et al 2020,GH_elevationPlane_elevationFrontal_9.csv,GH_elevationAngle_elevationFrontal_9.csv,GH_internalRotation_elevationFrontal_9.csv,GH_anttranslation_elevationFrontal_9.csv,GH_suptranslation_elevationFrontal_9.csv,GH_medtranslation_elevationFrontal_9.csv,
#6,Henninger et al.,2020,"""10.1016/j.gaitpost.2020.07.020; 10.1016/j.jbiomech.2021.110266; 10.1016/j.gaitpost.2021.05.004; 10.1016/j.jbiomech.2022.111059""",True,biplane x-ray fluoroscopy,20.0,dynamic,True,sitting,True,False,,,IJ,+posteroanterior,,+inferosuperior,,+mediolateral,,True,,,GH,+posteroanterior,,+inferosuperior,,+mediolateral,,yxy,,True,False,,,,,,,,,,,False,True,kolz_GC_to_PA,glenoid center,+posteroanterior,,+inferosuperior,,+mediolateral,,frontal elevation,glenohumeral,scapula,humerus,yxy,GH,scapula,,,,False,10,authors table,Kolz et al 2020,GH_elevationPlane_elevationFrontal_10.csv,GH_elevationAngle_elevationFrontal_10.csv,GH_internalRotation_elevationFrontal_10.csv,GH_anttranslation_elevationFrontal_10.csv,GH_suptranslation_elevationFrontal_10.csv,GH_medtranslation_elevationFrontal_10.csv,
#6,Henninger et al.,2020,"""10.1016/j.gaitpost.2020.07.020; 10.1016/j.jbiomech.2021.110266; 10.1016/j.gaitpost.2021.05.004; 10.1016/j.jbiomech.2022.111059""",True,biplane x-ray fluoroscopy,20.0,dynamic,True,sitting,True,False,,,IJ,+posteroanterior,,+inferosuperior,,+mediolateral,,True,,,GH,+posteroanterior,,+inferosuperior,,+mediolateral,,yxy,,True,False,,,,,,,,,,,False,True,kolz_GC_to_PA,glenoid center,+posteroanterior,,+inferosuperior,,+mediolateral,,frontal elevation,glenohumeral,scapula,humerus,yxy,GH,scapula,,,,False,11,authors table,Kolz et al 2020,GH_elevationPlane_elevationFrontal_11.csv,GH_elevationAngle_elevationFrontal_11.csv,GH_internalRotation_elevationFrontal_11.csv,GH_anttranslation_elevationFrontal_11.csv,GH_suptranslation_elevationFrontal_11.csv,GH_medtranslation_elevationFrontal_11.csv,
#6,Henninger et al.,2020,"""10.1016/j.gaitpost.2020.07.020; 10.1016/j.jbiomech.2021.110266; 10.1016/j.gaitpost.2021.05.004; 10.1016/j.jbiomech.2022.111059""",True,biplane x-ray fluoroscopy,20.0,dynamic,True,sitting,True,False,,,IJ,+posteroanterior,,+inferosuperior,,+mediolateral,,True,,,GH,+posteroanterior,,+inferosuperior,,+mediolateral,,yxy,,True,False,,,,,,,,,,,False,True,kolz_GC_to_PA,glenoid center,+posteroanterior,,+inferosuperior,,+mediolateral,,frontal elevation,glenohumeral,scapula,humerus,yxy,GH,scapula,,,,False,12,authors table,Kolz et al 2020,GH_elevationPlane_elevationFrontal_12.csv,GH_elevationAngle_elevationFrontal_12.csv,GH_internalRotation_elevationFrontal_12.csv,GH_anttranslation_elevationFrontal_12.csv,GH_suptranslation_elevationFrontal_12.csv,GH_medtranslation_elevationFrontal_12.csv,
#6,Henninger et al.,2020,"""10.1016/j.gaitpost.2020.07.020; 10.1016/j.jbiomech.2021.110266; 10.1016/j.gaitpost.2021.05.004; 10.1016/j.jbiomech.2022.111059""",True,biplane x-ray fluoroscopy,20.0,dynamic,True,sitting,True,False,,,IJ,+posteroanterior,,+inferosuperior,,+mediolateral,,True,,,GH,+posteroanterior,,+inferosuperior,,+mediolateral,,yxy,,True,False,,,,,,,,,,,False,True,kolz_GC_to_PA,glenoid center,+posteroanterior,,+inferosuperior,,+mediolateral,,frontal elevation,glenohumeral,scapula,humerus,yxy,GH,scapula,,,,False,13,authors table,Kolz et al 2020,GH_elevationPlane_elevationFrontal_13.csv,GH_elevationAngle_elevationFrontal_13.csv,GH_internalRotation_elevationFrontal_13.csv,GH_anttranslation_elevationFrontal_13.csv,GH_suptranslation_elevationFrontal_13.csv,GH_medtranslation_elevationFrontal_13.csv,
#6,Henninger et al.,2020,"""10.1016/j.gaitpost.2020.07.020; 10.1016/j.jbiomech.2021.110266; 10.1016/j.gaitpost.2021.05.004; 10.1016/j.jbiomech.2022.111059""",True,biplane x-ray fluoroscopy,20.0,dynamic,True,sitting,True,False,,,IJ,+posteroanterior,,+inferosuperior,,+mediolateral,,True,,,GH,+posteroanterior,,+inferosuperior,,+mediolateral,,yxy,,True,False,,,,,,,,,,,False,True,kolz_GC_to_PA,glenoid center,+posteroanterior,,+inferosuperior,,+mediolateral,,frontal elevation,glenohumeral,scapula,humerus,yxy,GH,scapula,,,,False,14,authors table,Kolz et al 2020,GH_elevationPlane_elevationFrontal_14.csv,GH_elevationAngle_elevationFrontal_14.csv,GH_internalRotation_elevationFrontal_14.csv,GH_anttranslation_elevationFrontal_14.csv,GH_suptranslation_elevationFrontal_14.csv,GH_medtranslation_elevationFrontal_14.csv,
#6,Henninger et al.,2020,"""10.1016/j.gaitpost.2020.07.020; 10.1016/j.jbiomech.2021.110266; 10.1016/j.gaitpost.2021.05.004; 10.1016/j.jbiomech.2022.111059""",True,biplane x-ray fluoroscopy,20.0,dynamic,True,sitting,True,False,,,IJ,+posteroanterior,,+inferosuperior,,+mediolateral,,True,,,GH,+posteroanterior,,+inferosuperior,,+mediolateral,,yxy,,True,False,,,,,,,,,,,False,True,kolz_GC_to_PA,glenoid center,+posteroanterior,,+inferosuperior,,+mediolateral,,frontal elevation,glenohumeral,scapula,humerus,yxy,GH,scapula,,,,False,15,authors table,Kolz et al 2020,GH_elevationPlane_elevationFrontal_15.csv,GH_elevationAngle_elevationFrontal_15.csv,GH_internalRotation_elevationFrontal_15.csv,GH_anttranslation_elevationFrontal_15.csv,GH_suptranslation_elevationFrontal_15.csv,GH_medtranslation_elevationFrontal_15.csv,
#6,Henninger et al.,2020,"""10.1016/j.gaitpost.2020.07.020; 10.1016/j.jbiomech.2021.110266; 10.1016/j.gaitpost.2021.05.004; 10.1016/j.jbiomech.2022.111059""",True,biplane x-ray fluoroscopy,20.0,dynamic,True,sitting,True,False,,,IJ,+posteroanterior,,+inferosuperior,,+mediolateral,,True,,,GH,+posteroanterior,,+inferosuperior,,+mediolateral,,yxy,,True,False,,,,,,,,,,,False,True,kolz_GC_to_PA,glenoid center,+posteroanterior,,+inferosuperior,,+mediolateral,,frontal elevation,glenohumeral,scapula,humerus,yxy,GH,scapula,,,,False,16,authors table,Kolz et al 2020,GH_elevationPlane_elevationFrontal_16.csv,GH_elevationAngle_elevationFrontal_16.csv,GH_internalRotation_elevationFrontal_16.csv,GH_anttranslation_elevationFrontal_16.csv,GH_suptranslation_elevationFrontal_16.csv,GH_medtranslation_elevationFrontal_16.csv,
#6,Henninger et al.,2020,"""10.1016/j.gaitpost.2020.07.020; 10.1016/j.jbiomech.2021.110266; 10.1016/j.gaitpost.2021.05.004; 10.1016/j.jbiomech.2022.111059""",True,biplane x-ray fluoroscopy,20.0,dynamic,True,sitting,True,False,,,IJ,+posteroanterior,,+inferosuperior,,+mediolateral,,True,,,GH,+posteroanterior,,+inferosuperior,,+mediolateral,,yxy,,True,False,,,,,,,,,,,False,True,kolz_GC_to_PA,glenoid center,+posteroanterior,,+inferosuperior,,+mediolateral,,frontal elevation,glenohumeral,scapula,humerus,yxy,GH,scapula,,,,False,17,authors table,Kolz et al 2020,GH_elevationPlane_elevationFrontal_17.csv,GH_elevationAngle_elevationFrontal_17.csv,GH_internalRotation_elevationFrontal_17.csv,GH_anttranslation_elevationFrontal_17.csv,GH_suptranslation_elevationFrontal_17.csv,GH_medtranslation_elevationFrontal_17.csv,
#6,Henninger et al.,2020,"""10.1016/j.gaitpost.2020.07.020; 10.1016/j.jbiomech.2021.110266; 10.1016/j.gaitpost.2021.05.004; 10.1016/j.jbiomech.2022.111059""",True,biplane x-ray fluoroscopy,20.0,dynamic,True,sitting,True,False,,,IJ,+posteroanterior,,+inferosuperior,,+mediolateral,,True,,,GH,+posteroanterior,,+inferosuperior,,+mediolateral,,yxy,,True,False,,,,,,,,,,,False,True,kolz_GC_to_PA,glenoid center,+posteroanterior,,+inferosuperior,,+mediolateral,,frontal elevation,glenohumeral,scapula,humerus,yxy,GH,scapula,,,,False,18,authors table,Kolz et al 2020,GH_elevationPlane_elevationFrontal_18.csv,GH_elevationAngle_elevationFrontal_18.csv,GH_internalRotation_elevationFrontal_18.csv,GH_anttranslation_elevationFrontal_18.csv,GH_suptranslation_elevationFrontal_18.csv,GH_medtranslation_elevationFrontal_18.csv,
#6,Henninger et al.,2020,"""10.1016/j.gaitpost.2020.07.020; 10.1016/j.jbiomech.2021.110266; 10.1016/j.gaitpost.2021.05.004; 10.1016/j.jbiomech.2022.111059""",True,biplane x-ray fluoroscopy,20.0,dynamic,True,sitting,True,False,,,IJ,+posteroanterior,,+inferosuperior,,+mediolateral,,True,,,GH,+posteroanterior,,+inferosuperior,,+mediolateral,,yxy,,True,False,,,,,,,,,,,False,True,kolz_GC_to_PA,glenoid center,+posteroanterior,,+inferosuperior,,+mediolateral,,frontal elevation,glenohumeral,scapula,humerus,yxy,GH,scapula,,,,False,19,authors table,Kolz et al 2020,GH_elevationPlane_elevationFrontal_19.csv,GH_elevationAngle_elevationFrontal_19.csv,GH_internalRotation_elevationFrontal_19.csv,GH_anttranslation_elevationFrontal_19.csv,GH_suptranslation_elevationFrontal_19.csv,GH_medtranslation_elevationFrontal_19.csv,
#6,Henninger et al.,2020,"""10.1016/j.gaitpost.2020.07.020; 10.1016/j.jbiomech.2021.110266; 10.1016/j.gaitpost.2021.05.004; 10.1016/j.jbiomech.2022.111059""",True,biplane x-ray fluoroscopy,20.0,dynamic,True,sitting,True,False,,,IJ,+posteroanterior,,+inferosuperior,,+mediolateral,,True,,,GH,+posteroanterior,,+inferosuperior,,+mediolateral,,yxy,,True,False,,,,,,,,,,,False,True,kolz_GC_to_PA,glenoid center,+posteroanterior,,+inferosuperior,,+mediolateral,,frontal elevation,glenohumeral,scapula,humerus,yxy,GH,scapula,,,,False,20,authors table,Kolz et al 2020,GH_elevationPlane_elevationFrontal_20.csv,GH_elevationAngle_elevationFrontal_20.csv,GH_internalRotation_elevationFrontal_20.csv,GH_anttranslation_elevationFrontal_20.csv,GH_suptranslation_elevationFrontal_20.csv,GH_medtranslation_elevationFrontal_20.csv,
#6,Henninger et al.,2020,"""10.1016/j.gaitpost.2020.07.020; 10.1016/j.jbiomech.2021.110266; 10.1016/j.gaitpost.2021.05.004; 10.1016/j.jbiomech.2022.111059""",True,biplane x-ray fluoroscopy,20.0,dynamic,True,sitting,True,False,,,IJ,+posteroanterior,,+inferosuperior,,+mediolateral,,True,,,GH,+posteroanterior,,+inferosuperior,,+mediolateral,,yxy,,True,False,,,,,,,,,,,False,True,kolz_GC_to_PA,glenoid center,+posteroanterior,,+inferosuperior,,+mediolateral,,scapular elevation,glenohumeral,scapula,humerus,yxy,GH,scapula,,,,False,1,authors table,Kolz et al 2020,GH_elevationPlane_elevationScapular_1.csv,GH_elevationAngle_elevationScapular_1.csv,GH_internalRotation_elevationScapular_1.csv,GH_anttranslation_elevationScapular_1.csv,GH_suptranslation_elevationScapular_1.csv,GH_medtranslation_elevationScapular_1.csv,
#6,Henninger et al.,2020,"""10.1016/j.gaitpost.2020.07.020; 10.1016/j.jbiomech.2021.110266; 10.1016/j.gaitpost.2021.05.004; 10.1016/j.jbiomech.2022.111059""",True,biplane x-ray fluoroscopy,20.0,dynamic,True,sitting,True,False,,,IJ,+posteroanterior,,+inferosuperior,,+mediolateral,,True,,,GH,+posteroanterior,,+inferosuperior,,+mediolateral,,yxy,,True,False,,,,,,,,,,,False,True,kolz_GC_to_PA,glenoid center,+posteroanterior,,+inferosuperior,,+mediolateral,,scapular elevation,glenohumeral,scapula,humerus,yxy,GH,scapula,,,,False,2,authors table,Kolz et al 2020,GH_elevationPlane_elevationScapular_2.csv,GH_elevationAngle_elevationScapular_2.csv,GH_internalRotation_elevationScapular_2.csv,GH_anttranslation_elevationScapular_2.csv,GH_suptranslation_elevationScapular_2.csv,GH_medtranslation_elevationScapular_2.csv,
#6,Henninger et al.,2020,"""10.1016/j.gaitpost.2020.07.020; 10.1016/j.jbiomech.2021.110266; 10.1016/j.gaitpost.2021.05.004; 10.1016/j.jbiomech.2022.111059""",True,biplane x-ray fluoroscopy,20.0,dynamic,True,sitting,True,False,,,IJ,+posteroanterior,,+inferosuperior,,+mediolateral,,True,,,GH,+posteroanterior,,+inferosuperior,,+mediolateral,,yxy,,True,False,,,,,,,,,,,False,True,kolz_GC_to_PA,glenoid center,+posteroanterior,,+inferosuperior,,+mediolateral,,scapular elevation,glenohumeral,scapula,humerus,yxy,GH,scapula,,,,False,3,authors table,Kolz et al 2020,GH_elevationPlane_elevationScapular_3.csv,GH_elevationAngle_elevationScapular_3.csv,GH_internalRotation_elevationScapular_3.csv,GH_anttranslation_elevationScapular_3.csv,GH_suptranslation_elevationScapular_3.csv,GH_medtranslation_elevationScapular_3.csv,
#6,Henninger et al.,2020,"""10.1016/j.gaitpost.2020.07.020; 10.1016/j.jbiomech.2021.110266; 10.1016/j.gaitpost.2021.05.004; 10.1016/j.jbiomech.2022.111059""",True,biplane x-ray fluoroscopy,20.0,dynamic,True,sitting,True,False,,,IJ,+posteroanterior,,+inferosuperior,,+mediolateral,,True,,,GH,+posteroanterior,,+inferosuperior,,+mediolateral,,yxy,,True,False,,,,,,,,,,,False,True,kolz_GC_to_PA,glenoid center,+posteroanterior,,+inferosuperior,,+mediolateral,,scapular elevation,glenohumeral,scapula,humerus,yxy,GH,scapula,,,,False,4,authors table,Kolz et al 2020,GH_elevationPlane_elevationScapular_4.csv,GH_elevationAngle_elevationScapular_4.csv,GH_internalRotation_elevationScapular_4.csv,GH_anttranslation_elevationScapular_4.csv,GH_suptranslation_elevationScapular_4.csv,GH_medtranslation_elevationScapular_4.csv,
#6,Henninger et al.,2020,"""10.1016/j.gaitpost.2020.07.020; 10.1016/j.jbiomech.2021.110266; 10.1016/j.gaitpost.2021.05.004; 10.1016/j.jbiomech.2022.111059""",True,biplane x-ray fluoroscopy,20.0,dynamic,True,sitting,True,False,,,IJ,+posteroanterior,,+inferosuperior,,+mediolateral,,True,,,GH,+posteroanterior,,+inferosuperior,,+mediolateral,,yxy,,True,False,,,,,,,,,,,False,True,kolz_GC_to_PA,glenoid center,+posteroanterior,,+inferosuperior,,+mediolateral,,scapular elevation,glenohumeral,scapula,humerus,yxy,GH,scapula,,,,False,5,authors table,Kolz et al 2020,GH_elevationPlane_elevationScapular_5.csv,GH_elevationAngle_elevationScapular_5.csv,GH_internalRotation_elevationScapular_5.csv,GH_anttranslation_elevationScapular_5.csv,GH_suptranslation_elevationScapular_5.csv,GH_medtranslation_elevationScapular_5.csv,
#6,Henninger et al.,2020,"""10.1016/j.gaitpost.2020.07.020; 10.1016/j.jbiomech.2021.110266; 10.1016/j.gaitpost.2021.05.004; 10.1016/j.jbiomech.2022.111059""",True,biplane x-ray fluoroscopy,20.0,dynamic,True,sitting,True,False,,,IJ,+posteroanterior,,+inferosuperior,,+mediolateral,,True,,,GH,+posteroanterior,,+inferosuperior,,+mediolateral,,yxy,,True,False,,,,,,,,,,,False,True,kolz_GC_to_PA,glenoid center,+posteroanterior,,+inferosuperior,,+mediolateral,,scapular elevation,glenohumeral,scapula,humerus,yxy,GH,scapula,,,,False,6,authors table,Kolz et al 2020,GH_elevationPlane_elevationScapular_6.csv,GH_elevationAngle_elevationScapular_6.csv,GH_internalRotation_elevationScapular_6.csv,GH_anttranslation_elevationScapular_6.csv,GH_suptranslation_elevationScapular_6.csv,GH_medtranslation_elevationScapular_6.csv,
#6,Henninger et al.,2020,"""10.1016/j.gaitpost.2020.07.020; 10.1016/j.jbiomech.2021.110266; 10.1016/j.gaitpost.2021.05.004; 10.1016/j.jbiomech.2022.111059""",True,biplane x-ray fluoroscopy,20.0,dynamic,True,sitting,True,False,,,IJ,+posteroanterior,,+inferosuperior,,+mediolateral,,True,,,GH,+posteroanterior,,+inferosuperior,,+mediolateral,,yxy,,True,False,,,,,,,,,,,False,True,kolz_GC_to_PA,glenoid center,+posteroanterior,,+inferosuperior,,+mediolateral,,scapular elevation,glenohumeral,scapula,humerus,yxy,GH,scapula,,,,False,7,authors table,Kolz et al 2020,GH_elevationPlane_elevationScapular_7.csv,GH_elevationAngle_elevationScapular_7.csv,GH_internalRotation_elevationScapular_7.csv,GH_anttranslation_elevationScapular_7.csv,GH_suptranslation_elevationScapular_7.csv,GH_medtranslation_elevationScapular_7.csv,
#6,Henninger et al.,2020,"""10.1016/j.gaitpost.2020.07.020; 10.1016/j.jbiomech.2021.110266; 10.1016/j.gaitpost.2021.05.004; 10.1016/j.jbiomech.2022.111059""",True,biplane x-ray fluoroscopy,20.0,dynamic,True,sitting,True,False,,,IJ,+posteroanterior,,+inferosuperior,,+mediolateral,,True,,,GH,+posteroanterior,,+inferosuperior,,+mediolateral,,yxy,,True,False,,,,,,,,,,,False,True,kolz_GC_to_PA,glenoid center,+posteroanterior,,+inferosuperior,,+mediolateral,,scapular elevation,glenohumeral,scapula,humerus,yxy,GH,scapula,,,,False,8,authors table,Kolz et al 2020,GH_elevationPlane_elevationScapular_8.csv,GH_elevationAngle_elevationScapular_8.csv,GH_internalRotation_elevationScapular_8.csv,GH_anttranslation_elevationScapular_8.csv,GH_suptranslation_elevationScapular_8.csv,GH_medtranslation_elevationScapular_8.csv,
#6,Henninger et al.,2020,"""10.1016/j.gaitpost.2020.07.020; 10.1016/j.jbiomech.2021.110266; 10.1016/j.gaitpost.2021.05.004; 10.1016/j.jbiomech.2022.111059""",True,biplane x-ray fluoroscopy,20.0,dynamic,True,sitting,True,False,,,IJ,+posteroanterior,,+inferosuperior,,+mediolateral,,True,,,GH,+posteroanterior,,+inferosuperior,,+mediolateral,,yxy,,True,False,,,,,,,,,,,False,True,kolz_GC_to_PA,glenoid center,+posteroanterior,,+inferosuperior,,+mediolateral,,scapular elevation,glenohumeral,scapula,humerus,yxy,GH,scapula,,,,False,9,authors table,Kolz et al 2020,GH_elevationPlane_elevationScapular_9.csv,GH_elevationAngle_elevationScapular_9.csv,GH_internalRotation_elevationScapular_9.csv,GH_anttranslation_elevationScapular_9.csv,GH_suptranslation_elevationScapular_9.csv,GH_medtranslation_elevationScapular_9.csv,
#6,Henninger et al.,2020,"""10.1016/j.gaitpost.2020.07.020; 10.1016/j.jbiomech.2021.110266; 10.1016/j.gaitpost.2021.05.004; 10.1016/j.jbiomech.2022.111059""",True,biplane x-ray fluoroscopy,20.0,dynamic,True,sitting,True,False,,,IJ,+posteroanterior,,+inferosuperior,,+mediolateral,,True,,,GH,+posteroanterior,,+inferosuperior,,+mediolateral,,yxy,,True,False,,,,,,,,,,,False,True,kolz_GC_to_PA,glenoid center,+posteroanterior,,+inferosuperior,,+mediolateral,,scapular elevation,glenohumeral,scapula,humerus,yxy,GH,scapula,,,,False,10,authors table,Kolz et al 2020,GH_elevationPlane_elevationScapular_10.csv,GH_elevationAngle_elevationScapular_10.csv,GH_internalRotation_elevationScapular_10.csv,GH_anttranslation_elevationScapular_10.csv,GH_suptranslation_elevationScapular_10.csv,GH_medtranslation_elevationScapular_10.csv,
#6,Henninger et al.,2020,"""10.1016/j.gaitpost.2020.07.020; 10.1016/j.jbiomech.2021.110266; 10.1016/j.gaitpost.2021.05.004; 10.1016/j.jbiomech.2022.111059""",True,biplane x-ray fluoroscopy,20.0,dynamic,True,sitting,True,False,,,IJ,+posteroanterior,,+inferosuperior,,+mediolateral,,True,,,GH,+posteroanterior,,+inferosuperior,,+mediolateral,,yxy,,True,False,,,,,,,,,,,False,True,kolz_GC_to_PA,glenoid center,+posteroanterior,,+inferosuperior,,+mediolateral,,scapular elevation,glenohumeral,scapula,humerus,yxy,GH,scapula,,,,False,11,authors table,Kolz et al 2020,GH_elevationPlane_elevationScapular_11.csv,GH_elevationAngle_elevationScapular_11.csv,GH_internalRotation_elevationScapular_11.csv,GH_anttranslation_elevationScapular_11.csv,GH_suptranslation_elevationScapular_11.csv,GH_medtranslation_elevationScapular_11.csv,
#6,Henninger et al.,2020,"""10.1016/j.gaitpost.2020.07.020; 10.1016/j.jbiomech.2021.110266; 10.1016/j.gaitpost.2021.05.004; 10.1016/j.jbiomech.2022.111059""",True,biplane x-ray fluoroscopy,20.0,dynamic,True,sitting,True,False,,,IJ,+posteroanterior,,+inferosuperior,,+mediolateral,,True,,,GH,+posteroanterior,,+inferosuperior,,+mediolateral,,yxy,,True,False,,,,,,,,,,,False,True,kolz_GC_to_PA,glenoid center,+posteroanterior,,+inferosuperior,,+mediolateral,,scapular elevation,glenohumeral,scapula,humerus,yxy,GH,scapula,,,,False,12,authors table,Kolz et al 2020,GH_elevationPlane_elevationScapular_12.csv,GH_elevationAngle_elevationScapular_12.csv,GH_internalRotation_elevationScapular_12.csv,GH_anttranslation_elevationScapular_12.csv,GH_suptranslation_elevationScapular_12.csv,GH_medtranslation_elevationScapular_12.csv,
